"city","name","resType","saleStatus","mainImg","detailUrl","addrExt1","addrExt2","address","area","price","totalprice","spiderUrl","actionUrl","currPage","totalPage","spiderStatus","downStatus","lon","lat"
"xa","万科城市之光蜜柚","住宅","售罄","https://image1.ljcdn.com/xf-resblock/8498db09-502c-40af-8571-74682faa0361.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wkcszgmyaaqqr/","雁塔","曲江","南三环与曲江池东路十字东南角",,"10346.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=233&project_name=wkcszgmyaaqqr&recommend_log_info=","24",,"0","0","34.188009","108.986928"
"xa","中海开元壹号","住宅","售罄","https://image1.ljcdn.com/xf-resblock/a483146e-aa2b-47ec-8255-43d4e59e98b2.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zhkyyhaaqsd/","未央","城北","太华路与太元路交汇处",,"15392.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=234&project_name=zhkyyhaaqsd&recommend_log_info=","24",,"0","0","34.301788","108.978222"
"xa","合能朱阙","商业类","售罄","https://image1.ljcdn.com/xf-resblock/a87d65af-ad19-42e0-aa72-6ba78817a98a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hnzqaaqvk/","碑林","城南","朱雀大街72号",,"9410.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=235&project_name=hnzqaaqvk&recommend_log_info=","24",,"0","0","34.245184","108.939"
"xa","铂悦","商业类","售罄","https://image1.ljcdn.com/xf-resblock/fb78a582-edf1-47b7-b096-d0b86f1d9b08.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_byaaqzh/","雁塔","高新","科技路与丈八北路十字交汇处东南角",,"15061.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=236&project_name=byaaqzh&recommend_log_info=","24",,"0","0","34.237404","108.872351"
"xa","绿地海珀紫庭","住宅","售罄","https://image1.ljcdn.com/xf-resblock/e9e93602-d824-406c-ab9c-9ec7ec357a65.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ldhpztaaqzo/","雁塔","曲江","南二环与雁塔路交汇处向东100米",,"16500.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=237&project_name=ldhpztaaqzo&recommend_log_info=","24",,"0","0","34.223576","108.963691"
"xa","龙湖香醍天宸","住宅","售罄","https://image1.ljcdn.com/xf-resblock/43b059ca-54ab-42a7-9562-82835156e346.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lhxttcaaraw/","灞桥","浐灞","长乐路与长天路交汇向东1000米",,"15154.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=238&project_name=lhxttcaaraw&recommend_log_info=","24",,"0","0","34.153192","108.92982"
"xa","满堂悦MOMA","住宅","售罄","https://image1.ljcdn.com/xf-resblock/941acce3-fcdc-4550-bfac-269e267be74c.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_mtymaarcb/","雁塔","高新","锦业路与西三环交汇处西南角",,"9126.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=239&project_name=mtymaarcb&recommend_log_info=","24",,"0","0","34.194568","108.83993"
"xa","金辉公园里","住宅","售罄","https://image1.ljcdn.com/xf-resblock/82d79eaf-7919-4c9d-87da-c86629600c76.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jhgylaardo/","雁塔","曲江","曲江池东路与金羊路十字交汇处西南角（金辉世界城向东800米）",,"10628.0",,"https://xa.fang.lianjia.com/loupan/pg24","location=240&project_name=jhgylaardo&recommend_log_info=","24",,"0","0","34.183029","108.96931"
"xa","茶张馨苑","商业类","售罄","https://image1.ljcdn.com/xf-resblock/abbee55c-ade0-4055-894b-a40da75d5cd5.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_gbzyqaareb/","雁塔","高新","雁塔区科技七路15号",,"6550.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=241&project_name=gbzyqaareb&recommend_log_info=","25",,"0","0","34.209772","108.869915"
"xa","天时新苑","住宅","售罄","https://image1.ljcdn.com/xf-resblock/7c99c3e0-0c0c-4748-8fc9-cf92f4292349.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_tsxyaarfa/","新城区","城东","东二环和胡家庙十字向东300米",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg25","location=242&project_name=tsxyaarfa&recommend_log_info=","25",,"0","0","34.533774","109.100628"
"xa","中国铁建万科翡翠国际峰荟","住宅","售罄","https://image1.ljcdn.com/xf-resblock/3ce8666f-fd74-46a8-94fb-8cb13e5dc7e9.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zgtjkfcgjaarfc/","雁塔","曲江","曲江大道路东",,"9000.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=243&project_name=zgtjkfcgjaarfc&recommend_log_info=","25",,"0","0","34.220097","108.986448"
"xa","龙湖香醍天宸","别墅","售罄","https://image1.ljcdn.com/xf-resblock/43b059ca-54ab-42a7-9562-82835156e346.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lhxttcaarfd/","灞桥","浐灞","长乐路与长天路交汇向东1000米",,"350.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=244&project_name=lhxttcaarfd&recommend_log_info=","25",,"0","0","34.153192","108.92982"
"xa","碧桂园嘉誉","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d801e7b1-eff5-408f-a4cd-4e427f3b968c.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_bgyjyaarjs/","未央","经开","未央路与凤城十路十字向东800米",,"16806.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=245&project_name=bgyjyaarjs&recommend_log_info=","25",,"0","0","34.35247","108.947829"
"xa","中大国际九号","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d1c7d8e5-14e9-4742-b665-4c8fed5e1938.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zdgjjhaarko/","雁塔","高新","科技三路9号",,"55000.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=246&project_name=zdgjjhaarko&recommend_log_info=","25",,"0","0","34.222038","108.897693"
"xa","龙福佳园","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d285f472-da5e-461c-ad5a-7b8ea25dcfa8.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lfjyaaroa/","未央","经开","未央路与凤城三路十字向西500米",,"10638.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=247&project_name=lfjyaaroa&recommend_log_info=","25",,"0","0","34.322074","108.947336"
"xa","嘉禾广运","住宅","售罄","https://image1.ljcdn.com/xf-resblock/b5358459-d120-4a40-a685-3fa01533113f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jhgydxaabtr/","雁塔","高新","丈八五路与瞪羚路十字东南角",,"12000.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=248&project_name=jhgydxaabtr&recommend_log_info=","25",,"0","0","34.201639","108.863489"
"xa","枫林九溪","住宅","售罄","https://image1.ljcdn.com/xf-resblock/20c2fd90-dcf3-415c-870c-be5971fe3b02.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_fljxaabuh/","灞桥","浐灞","灞河东路枫林九溪",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg25","location=249&project_name=fljxaabuh&recommend_log_info=","25",,"0","0","34.368339","109.017547"
"xa","龙湖曲江畔","住宅","售罄","https://image1.ljcdn.com/xf-resblock/78bed8ab-8069-4012-9e91-12aa4242ff5b.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lhqjpaarwy/","长安","长安","神舟四路与航创路十字东南角",,"13428.0",,"https://xa.fang.lianjia.com/loupan/pg25","location=250&project_name=lhqjpaarwy&recommend_log_info=","25",,"0","0","34.150672","108.974492"
"xa","万达西安ONE","商业类","售罄","https://image1.ljcdn.com/xf-resblock/d067ef4e-784e-4ea3-b135-d06d4ac4b952.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wdxaoaarxe/","雁塔","高新","唐延路与科技六路交汇处（东南角）",,"17246.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=251&project_name=wdxaoaarxe&recommend_log_info=","26",,"0","0","34.211682","108.889797"
"xa","长兴园湖曲","商业类","售罄","https://image1.ljcdn.com/xf-resblock/150dbe23-5ec5-4555-ad6b-56471388605a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_cxyhqaarzj/","莲湖","城西","西二环与梨园路十字向东300米",,"11807.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=252&project_name=cxyhqaarzj&recommend_log_info=","26",,"0","0","34.292756","108.909606"
"xa","富华博派时代","商业类","售罄","https://image1.ljcdn.com/xf-resblock/906a171a-8809-46e4-8adf-32b8a8db8754.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_fhbpsdaarzt/","长安","长安","雁塔南路与东长安街交汇往南100米路东",,"10616.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=253&project_name=fhbpsdaarzt&recommend_log_info=","26",,"0","0","108.9643311","34.1547808"
"xa","上上墅","住宅","售罄","https://image1.ljcdn.com/xf-resblock/3f853f1f-63ad-4bcc-8d64-ebd803a38819.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_sssaasas/","灞桥","浐灞","玄武东路, 玄武东路999号",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg26","location=254&project_name=sssaasas&recommend_log_info=","26",,"0","0","34.305055","109.011025"
"xa","太奥广场","商业类","售罄","https://image1.ljcdn.com/xf-resblock/d2ebb466-cbc8-460e-8368-2fa8c25bda52.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_tagcaasbg/","莲湖","城西","西二环与丰禾路交汇处向东300米，路南100米",,"9166.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=255&project_name=tagcaasbg&recommend_log_info=","26",,"0","0","34.280376","108.900933"
"xa","正尚盛世家合","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d6513b1b-065a-45fb-ac4d-2bae1569ddb4.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zsssjhaasca/","未央","经开","凤城五路与太华路十字西北角",,"3980.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=256&project_name=zsssjhaasca&recommend_log_info=","26",,"0","0","34.361003","108.985309"
"xa","世融嘉轩","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5d266079-7606-4428-ae65-c671575848df.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_smxfaasdy/","未央","经开","凤城五路与民经一路交汇处东南角",,"10608.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=257&project_name=smxfaasdy&recommend_log_info=","26",,"0","0","34.340825","108.923493"
"xa","山水宅院","别墅","售罄","https://image1.ljcdn.com/xf-resblock/79753565-c9bd-4860-b767-6eeef2df4dee.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_sszyaaset/","户县","长安","丰裕口转盘向西9公里路南",,"560.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=258&project_name=sszyaaset&recommend_log_info=","26",,"0","0",,
"xa","万科翡翠天誉","住宅","售罄","https://image1.ljcdn.com/xf-resblock/0c954f7f-9b57-40fb-8933-586a6a1bcf6a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wkfctyaasfa/","雁塔","高新","科技二路与丈八北路交汇",,"13885.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=259&project_name=wkfctyaasfa&recommend_log_info=","26",,"0","0","34.225705","108.873076"
"xa","融创天朗珑府","住宅","售罄","https://image1.ljcdn.com/xf-resblock/6c6a2e97-5cbe-4e33-907f-e0f3756ab179.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_rctllfaashq/","雁塔","长安","西沣路与西部大道十字东北角",,"15000.0",,"https://xa.fang.lianjia.com/loupan/pg26","location=260&project_name=rctllfaashq&recommend_log_info=","26",,"0","0","34.171279","108.867798"
"xa","仁里","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d8783652-aed1-4498-afe8-d87bdf22a6d7.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_rlaasok/","未央","经开","凤城一路西段20号",,"7647.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=261&project_name=rlaasok&recommend_log_info=","27",,"0","0","34.31365","108.941094"
"xa","白桦林明天","住宅","售罄","https://image1.ljcdn.com/xf-resblock/e6a5488a-e2b1-4d5f-a5dc-77a0a64f3607.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_bhlmtaabwh/","新城区","城北","大明宫国家遗址公园丹凤门向东200米, 太华路与自强东路交汇处城墙东北角",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg27","location=262&project_name=bhlmtaabwh&recommend_log_info=","27",,"0","0","34.29233","108.963628"
"xa","保利曲江春天里","住宅","售罄","https://image1.ljcdn.com/xf-resblock/2223e65e-34ff-40a6-864e-6cac2b3c0611.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_blqjctlaasvb/","雁塔","曲江","南三环与雁引公路交汇处西南角",,"11545.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=263&project_name=blqjctlaasvb&recommend_log_info=","27",,"0","0","34.191118","109.014374"
"xa","保利金香槟","商业类","售罄","https://image1.ljcdn.com/xf-resblock/d7dee64c-1a0a-4a22-84a1-8e47b9499c38.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_bljxbaasvi/","未央","西咸","三桥新街与建章路十字西南角","建面 41㎡","9250.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=264&project_name=bljxbaasvi&recommend_log_info=","27",,"0","0","34.299323","108.842456"
"xa","天朗大兴郡蔚蓝悦城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/08d69a24-a23c-427a-92f4-80d858bd0c95.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_tldxjwlycaaswq/","莲湖","城西","梨园路32号",,"8600.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=265&project_name=tldxjwlycaaswq&recommend_log_info=","27",,"0","0","108.899694","34.292684"
"xa","天伦御城龙脉","住宅","售罄","https://image1.ljcdn.com/xf-resblock/cc5d9b83-7217-4729-9be6-4d3f62c65aa4.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_tlyclmaaswu/","雁塔","城东","南二环铁一中北门（武警医院西邻）",,"15000.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=266&project_name=tlyclmaaswu&recommend_log_info=","27",,"0","0","34.235944","108.984517"
"xa","风憬天下","住宅","售罄","https://image1.ljcdn.com/xf-resblock/064565bb-0c50-4024-b559-e5aad44ec30f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_fjtxaasyy/","长安","长安","西部大道与电子正街延伸段交汇处西南角",,"6113.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=267&project_name=fjtxaasyy&recommend_log_info=","27",,"0","0","34.172289","108.918256"
"xa","雅荷四季城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/ef668592-4fb5-4463-9bb5-d42929a4f22b.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_yhsjcaabyf/","未央","经开","未央路147号",,"8500.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=268&project_name=yhsjcaabyf&recommend_log_info=","27",,"0","0","34.325728","108.95734"
"xa","维也纳森林","别墅","售罄","https://image1.ljcdn.com/xf-resblock/f2a51f88-e243-421c-83f7-d4473be88759.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wynslaatii/","高陵","高陵","高陵泾河工业园昭慧广场旁50米",,"120.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=269&project_name=wynslaatii&recommend_log_info=","27",,"0","0","34.525534","109.104034"
"xa","万科荣华金域名城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d6e028ed-b7fc-49b7-a9ea-534c82b541d3.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wkrhjymcaatje/","未央","经开","太华北路与凤城二路交汇处东200米路北",,"11666.0",,"https://xa.fang.lianjia.com/loupan/pg27","location=270&project_name=wkrhjymcaatje&recommend_log_info=","27",,"0","0","34.317084","108.971509"
"xa","敬业大厦","住宅","售罄","https://image1.ljcdn.com/xf-resblock/6b913c8d-f8d0-42bc-8229-670763f425e4.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jydsaatlj/","碑林","曲江","文艺北路陕西省歌舞剧院旁",,"9500.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=271&project_name=jydsaatlj&recommend_log_info=","28",,"0","0","34.24185","108.954118"
"xa","振业泊岸","住宅","售罄","https://image1.ljcdn.com/xf-resblock/b3bd42c2-d086-40b7-a4cf-87e66da5b01b.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zybaaatnr/","灞桥","浐灞","世博大道与锦堤一路十字东北角",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg28","location=272&project_name=zybaaatnr&recommend_log_info=","28",,"0","0","34.32127","109.071115"
"xa","融创天朗蘭园","住宅","售罄","https://image1.ljcdn.com/xf-resblock/6fca2ef1-8a9f-4b56-93aa-f78e62aae663.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_rctllyaattw/","莲湖","城西","大兴东路与大白杨南路交汇处西北角",,"13769.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=273&project_name=rctllyaattw&recommend_log_info=","28",,"0","0","34.286421","108.915351"
"xa","旭景清园","住宅","售罄","https://image1.ljcdn.com/xf-resblock/958e99b7-86a5-4de6-94da-a9395f6fe59f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_xjqyaatvm/","未央","经开","未央路地铁2号线城市运动公园站D出口向北100米",,"11796.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=274&project_name=xjqyaatvm&recommend_log_info=","28",,"0","0","34.317871","108.941271"
"xa","紫薇西棠","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5db10642-ae61-4bc0-afac-1add19139e86.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zwxtaatzh/","雁塔","城西","富裕一路与富源二路交汇处西北角",,"9259.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=275&project_name=zwxtaatzh&recommend_log_info=","28",,"0","0","34.237785","108.835093"
"xa","丽苑山水","住宅","售罄","https://image1.ljcdn.com/xf-resblock/b6e26804-c477-440a-ab53-93b98396b826.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lyssaaubv/","莲湖","城西","西安市莲湖区团结东路2号",,"9690.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=276&project_name=lyssaaubv&recommend_log_info=","28",,"0","0","34.26276","108.907875"
"xa","恒大翡翠华庭","商业类","售罄","https://image1.ljcdn.com/xf-resblock/1bd70b2c-bf6e-4c42-adc1-ee6e2cc06f5d.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hdfchtaaudm/","莲湖","城西","大庆路与枣园南路交汇处南",,"8400.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=277&project_name=hdfchtaaudm&recommend_log_info=","28",,"0","0","34.268904","108.859668"
"xa","保利樾公馆","住宅","售罄","https://image1.ljcdn.com/xf-resblock/11c0fb20-f6e2-4789-aca6-ac5ca92eeb62.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zhyggaaufb/","未央","城北","玄武路与凝晖巷十字向北100米路东",,"16000.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=278&project_name=zhyggaaufb&recommend_log_info=","28",,"0","0","34.30528","108.956718"
"xa","西市佳郡","住宅","售罄","https://image1.ljcdn.com/xf-resblock/3edb1615-2dc7-45a8-a566-ab59ae22c386.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_xsjjaaukc/","莲湖","城西","劳动南路西侧（西工大西门对面）",,"15041.0",,"https://xa.fang.lianjia.com/loupan/pg28","location=279&project_name=xsjjaaukc&recommend_log_info=","28",,"0","0","34.243987","108.909446"
"xa","高科绿水东城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/2e5727dd-e9c0-4248-bb47-66629e0382dd.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lsdcaaume/","灞桥","浐灞","纺渭路与席王路十字北1公里路西",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg28","location=280&project_name=lsdcaaume&recommend_log_info=","28",,"0","0","34.286653","109.073215"
"xa","龙湖源著","住宅","售罄","https://image1.ljcdn.com/xf-resblock/3d5e8ceb-ab6a-45e7-94ab-b59e9aa89461.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lhyzaaumg/","未央","浐灞","北辰大道与浐灞一路交汇处向东800米",,"500.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=281&project_name=lhyzaaumg&recommend_log_info=","29",,"0","0","34.317153","108.998817"
"xa","高新水晶卡芭拉","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5034830f-6839-4335-ad64-7933a674a3f4.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_gxsjkblaaumi/","未央","经开","凤城八路与渭滨路十字西北角",,"12504.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=282&project_name=gxsjkblaaumi&recommend_log_info=","29",,"0","0","34.341028","108.965558"
"xa","万达西安ONE","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d067ef4e-784e-4ea3-b135-d06d4ac4b952.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wdxaoaautp/","雁塔","高新","唐延路与科技六路交汇处（东南角）",,"20000.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=283&project_name=wdxaoaautp&recommend_log_info=","29",,"0","0","34.211682","108.889797"
"xa","恒大御龙湾","住宅","售罄","https://image1.ljcdn.com/xf-resblock/0c585d05-9b33-46f4-901e-3eb494ce74ac.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hdylwaauty/","雁塔","浐灞","南三环与长鸣路十字向南300米路东",,"12955.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=284&project_name=hdylwaauty&recommend_log_info=","29",,"0","0","34.215261","109.031418"
"xa","和众曲江城阅","住宅","售罄","https://image1.ljcdn.com/xf-resblock/9ad61034-66fc-4375-97b9-37076d4f831c.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hzqjcyaaccf/","雁塔","曲江","雁翔路与黄渠头路交汇处东北角",,"13000.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=285&project_name=hzqjcyaaccf&recommend_log_info=","29",,"0","0","34.207812","109.011805"
"xa","龙毓尚庭","住宅","售罄","https://image1.ljcdn.com/xf-resblock/9cbf81d9-2fc2-429a-a846-175257802cb5.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lystaavce/","莲湖","城西","城西劳动北路362号",,"7426.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=286&project_name=lystaavce&recommend_log_info=","29",,"0","0","34.290565","108.911007"
"xa","保利爱尚里","住宅","售罄","https://image1.ljcdn.com/xf-resblock/8284a6db-5a2d-4735-b987-358db6f24061.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_blaslaavjn/","雁塔","高新","丈八北路与科技六路十字东南角",,"14857.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=287&project_name=blaslaavjn&recommend_log_info=","29",,"0","0","34.211725","108.874018"
"xa","天朗蔚蓝东庭","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5261d83c-728a-4ffe-9cc7-55bcf09dba8b.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_tlwldtaacdt/","未央","浐灞","浐灞二路",,"11000.0",,"https://xa.fang.lianjia.com/loupan/pg29","location=288&project_name=tlwldtaacdt&recommend_log_info=","29",,"0","0","34.321959","108.99776"
"xa","金地南湖艺境","住宅","售罄","https://image1.ljcdn.com/xf-resblock/c45e538f-4671-4491-89c2-aabdbb73840e.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jdnhyjaavlj/","雁塔","曲江","新开门南路与唐华路交汇处东南角","建面 98-124㎡","价格待定",,"https://xa.fang.lianjia.com/loupan/pg29","location=289&project_name=jdnhyjaavlj&recommend_log_info=","29",,"0","0","34.197179","108.994644"
"xa","海伦湾","住宅","售罄","https://image1.ljcdn.com/xf-resblock/c48c2e2a-0603-4937-bb35-f581eb1d1f8b.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hlwaavlt/","雁塔","浐灞","浐河西路与新兴南路交汇处","建面 92-136㎡","价格待定",,"https://xa.fang.lianjia.com/loupan/pg29","location=290&project_name=hlwaavlt&recommend_log_info=","29",,"0","0","34.233779","109.049583"
"xa","恒大御景","住宅","售罄","https://image1.ljcdn.com/xf-resblock/fa98ce4d-10da-493f-8d2f-f5164ed855b6.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hdyjaacdw/","灞桥","浐灞","欧亚大道与灞河东路交汇处东南角",,"9800.0",,"https://xa.fang.lianjia.com/loupan/pg30","location=291&project_name=hdyjaacdw&recommend_log_info=","30",,"0","0","34.337857","109.02633"
"xa","中铁缤纷新城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d9bb2743-fdab-40e7-b309-ab79376207af.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ztbfxcaacgi/","灞桥","浐灞","纺西街108号（原西北国棉六厂）",,"10000.0",,"https://xa.fang.lianjia.com/loupan/pg30","location=292&project_name=ztbfxcaacgi&recommend_log_info=","30",,"0","0","34.256454","109.06382"
"xa","摩卡思想家","住宅","售罄","https://image1.ljcdn.com/xf-resblock/c70a3e7f-8c41-4964-ba14-013ef0991d2e.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_mksxjaawmg/","长安","长安","长安广场十字（广场南路）南100米路东",,"9300.0",,"https://xa.fang.lianjia.com/loupan/pg30","location=293&project_name=mksxjaawmg&recommend_log_info=","30",,"0","0","34.1465","108.93115"
"xa","曲江美好时光","住宅","售罄","https://image1.ljcdn.com/xf-resblock/3d07109a-4d55-4da7-9c3e-9ff252ddfbbc.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_qjmhsgaawqe/","雁塔","曲江","南三环与雁引路交汇处向东200米","建面 93-127㎡","价格待定","总价120万/套起","https://xa.fang.lianjia.com/loupan/pg30","location=294&project_name=qjmhsgaawqe&recommend_log_info=","30",,"0","0","108.9954902","34.1913346"
"xa","荣民宫园学府","住宅","售罄","https://image1.ljcdn.com/xf-resblock/c45e2abd-810e-4132-99fe-fe0c568235fa.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_rmgyxfaawuv/","灞桥","浐灞","柳新路与柳烟路十字西北角",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg30","location=295&project_name=rmgyxfaawuv&recommend_log_info=","30",,"0","0","34.290554","109.08541"
"xa","中国铁建西派国际","住宅","售罄","https://image1.ljcdn.com/xf-resblock/0db864f0-9ba6-4d16-a752-1c1a7e71a8ec.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zgtjxpgjaawvl/","未央","城北","太华路与北二环十字东南角",,"18000.0",,"https://xa.fang.lianjia.com/loupan/pg30","location=296&project_name=zgtjxpgjaawvl&recommend_log_info=","30",,"0","0","34.310886","108.934201"
